id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Time in Epochs (ignore),Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
33,2025-07-01 17:52:28.885,2025-07-01 17:52:28.628911,-3.7924153804779053,-2.2457611560821533,8.492233276367188,0.04398229718208313,-0.042760565876960754,-0.04764748737215996,2025-07-01 17:52:28.638,1751372548638,-7051,-4417,1106,-266,-100,105
34,2025-07-01 17:52:28.988,2025-07-01 17:52:28.734310,-3.845088005065918,-2.145204782485962,8.489839553833008,-0.04642575979232788,0.00733038317412138,-0.0403171069920063,2025-07-01 17:52:28.749,1751372548749,-7144,-4378,1098,81,63,-272
35,2025-07-01 17:52:29.197,2025-07-01 17:52:28.945234,-3.6559460163116455,-2.806004285812378,7.800309181213379,-0.9615018963813782,-0.009773843921720982,-0.1258382350206375,2025-07-01 17:52:28.940,1751372548940,-7262,-4396,1111,-299,-35,-67
36,2025-07-01 17:52:29.284,2025-07-01 17:52:29.037932,-3.6343982219696045,-4.651933670043945,8.056488990783691,-1.282817006111145,-0.051312681287527084,-0.14049901068210602,2025-07-01 17:52:29.010,1751372549010,-7101,-4435,1025,-252,207,350
37,2025-07-01 17:52:29.397,2025-07-01 17:52:29.123307,-3.624821424484253,-5.063736438751221,7.491456985473633,-1.226617455482483,-0.01466076634824276,-0.07819075137376785,2025-07-01 17:52:29.092,1751372549092,-7115,-4047,895,-186,515,565
38,2025-07-01 17:52:29.630,2025-07-01 17:52:29.330967,-3.071760892868042,-6.071695327758789,6.382941722869873,-0.036651913076639175,0.3090978264808655,-0.13927727937698364,2025-07-01 17:52:29.357,1751372549357,-7373,-3847,573,-653,824,1316
39,2025-07-01 17:52:29.684,2025-07-01 17:52:29.447172,-3.00711727142334,-5.851428985595703,5.202600479125977,-0.10506882518529892,0.4862487316131592,-0.2871066629886627,2025-07-01 17:52:29.462,1751372549462,-7744,-3271,155,-1069,612,908
40,2025-07-01 17:52:29.784,2025-07-01 17:52:29.539323,-3.28963303565979,-5.556941986083984,4.6040496826171875,-0.5057964324951172,0.9908234477043152,-0.2773328125476837,2025-07-01 17:52:29.534,1751372549534,-7553,-3194,-33,-2112,-531,1149
41,2025-07-01 17:52:29.885,2025-07-01 17:52:29.632533,-3.536235809326172,-5.781997203826904,4.541800498962402,0.03176499158143997,1.235169529914856,-0.6218608021736145,2025-07-01 17:52:29.636,1751372549636,-7752,-2813,-105,-1977,276,518
42,2025-07-01 17:52:30.000,2025-07-01 17:52:29.732845,-4.089296340942383,-8.121131896972656,4.757278919219971,0.03787364438176155,1.1044443845748901,-1.4575244188308716,2025-07-01 17:52:29.714,1751372549714,-7794,-3153,-152,-2830,464,91
43,2025-07-01 17:52:30.091,2025-07-01 17:52:29.836629,-3.181894063949585,-9.277531623840332,3.9647979736328125,-0.23090706765651703,0.6817256212234497,-1.9071213006973267,2025-07-01 17:52:29.808,1751372549808,-7558,-2948,-660,-2830,685,-574
44,2025-07-01 17:52:30.194,2025-07-01 17:52:29.936332,-1.8052281141281128,-10.527304649353027,4.28322696685791,-0.7476990818977356,0.29077184200286865,-1.585806131362915,2025-07-01 17:52:29.912,1751372549912,-7566,-3027,-1137,-1993,1056,-429
45,2025-07-01 17:52:30.292,2025-07-01 17:52:30.039305,-1.8794482946395874,-11.377246856689453,4.14915132522583,-0.5815436840057373,0.39706242084503174,-0.8613200187683105,2025-07-01 17:52:30.004,1751372550004,-7738,-3151,-1375,-1579,841,-154
46,2025-07-01 17:52:30.412,2025-07-01 17:52:30.138119,-1.1324573755264282,-9.730035781860352,3.4763808250427246,-0.1612684279680252,0.27611109614372253,-0.15393804013729095,2025-07-01 17:52:30.163,1751372550163,-7621,-2868,-1821,-343,326,831
47,2025-07-01 17:52:30.512,2025-07-01 17:52:30.234435,-1.0079588890075684,-8.56884765625,3.1076738834381104,0.08185594528913498,0.12095131725072861,-0.01466076634824276,2025-07-01 17:52:30.257,1751372550257,-7750,-2615,-1462,166,-112,570
48,2025-07-01 17:52:30.585,2025-07-01 17:52:30.353288,-0.6344634294509888,-8.676587104797363,2.9448680877685547,-0.12339477986097336,0.010995574295520782,-0.1918116807937622,2025-07-01 17:52:30.370,1751372550370,-7779,-2620,-1637,-35,59,273
49,2025-07-01 17:52:30.697,2025-07-01 17:52:30.436109,-0.4381389021873474,-8.96389102935791,2.9472622871398926,0.08307767659425735,-0.18570303916931152,-0.40683624148368835,2025-07-01 17:52:30.442,1751372550442,-7796,-2513,-1265,103,-357,-88
50,2025-07-01 17:52:30.887,2025-07-01 17:52:30.542386,0.033518824726343155,-9.210494041442871,2.868253707885742,0.22357667982578278,-0.22968533635139465,-0.5595525503158569,2025-07-01 17:52:30.522,1751372550522,-7755,-2521,-1195,31,36,-14
51,2025-07-01 17:52:30.991,2025-07-01 17:52:30.734940,1.0295066833496094,-9.464279174804688,3.598485231399536,-0.16371189057826996,-0.09651670604944229,-0.8148942589759827,2025-07-01 17:52:30.705,1751372550705,-7778,-2594,-1468,-253,637,-211
52,2025-07-01 17:52:31.085,2025-07-01 17:52:30.846529,1.9800047874450684,-9.181763648986816,3.56017804145813,0.38240164518356323,-0.24923302233219147,-0.7709119319915771,2025-07-01 17:52:30.854,1751372550854,-7602,-2545,-1833,-416,35,-550
53,2025-07-01 17:52:31.187,2025-07-01 17:52:30.938354,3.579331636428833,-8.966285705566406,3.3854012489318848,0.3982841372489929,-0.16982053220272064,-0.7024950385093689,2025-07-01 17:52:30.970,1751372550970,-7766,-2880,-1641,-129,-373,-311
54,2025-07-01 17:52:31.384,2025-07-01 17:52:31.137026,5.5545477867126465,-7.85537576675415,3.4811692237854004,-0.34086281061172485,0.0012217304902151227,-0.5705481171607971,2025-07-01 17:52:31.166,1751372551166,-7793,-2463,-1200,-209,-594,50
55,2025-07-01 17:52:31.484,2025-07-01 17:52:31.228771,5.815515995025635,-7.003039836883545,3.4763808250427246,-0.21502456068992615,-0.1014036312699318,-0.48380526900291443,2025-07-01 17:52:31.237,1751372551237,-7599,-2601,-1187,-183,-159,59
56,2025-07-01 17:52:31.584,2025-07-01 17:52:31.336878,5.810727596282959,-9.244012832641602,4.14915132522583,-0.5351179838180542,0.15393804013729095,0.042760565876960754,2025-07-01 17:52:31.342,1751372551342,-7626,-2573,-1161,-589,-183,-30
57,2025-07-01 17:52:31.702,2025-07-01 17:52:31.434583,5.03021764755249,-7.295132637023926,3.751713991165161,-0.17104226350784302,-0.02076941914856434,-0.09773843735456467,2025-07-01 17:52:31.424,1751372551424,-7647,-2219,-1165,-574,-373,366
58,2025-07-01 17:52:31.990,2025-07-01 17:52:31.721125,5.535394191741943,-6.943184852600098,3.19865345954895,0.4153883755207062,0.0806342139840126,-0.24434609711170197,2025-07-01 17:52:31.706,1751372551706,-7982,-2395,-1213,-85,96,108
59,2025-07-01 17:52:32.184,2025-07-01 17:52:31.939365,6.45476770401001,-4.659116744995117,1.8914192914962769,0.6438519954681396,-0.14416420459747314,-0.11728613078594208,2025-07-01 17:52:31.961,1751372551961,-7672,-2428,-959,-30,93,-140
60,2025-07-01 17:52:32.384,2025-07-01 17:52:32.144748,7.132327079772949,-4.946420669555664,5.07570743560791,0.8038986921310425,-1.8777997493743896,-1.7898352146148682,2025-07-01 17:52:32.151,1751372552151,-7611,-2542,-1316,-359,-115,-455
61,2025-07-01 17:52:32.500,2025-07-01 17:52:32.238425,9.742006301879883,-4.491522312164307,3.1028854846954346,-2.6731462478637695,-2.280970811843872,-2.4935519695281982,2025-07-01 17:52:32.260,1751372552260,-7601,-2897,-1155,-93,92,-470
62,2025-07-01 17:52:32.595,2025-07-01 17:52:32.320703,10.979808807373047,-7.69735860824585,0.035913024097681046,1.0751228332519531,-0.6438519954681396,-1.1728612184524536,2025-07-01 17:52:32.332,1751372552332,-7645,-2808,-1398,509,-209,-896
63,2025-07-01 17:52:32.701,2025-07-01 17:52:32.434526,10.02452278137207,-2.8562827110290527,1.4221558570861816,1.6493362188339233,-0.24190263450145721,0.08307767659425735,2025-07-01 17:52:32.410,1751372552410,-7602,-2810,-987,981,-419,-218
64,2025-07-01 17:52:32.790,2025-07-01 17:52:32.547179,9.361329078674316,-2.427720546722412,1.460463047027588,1.0348057746887207,0.4447098970413208,0.2993239760398865,2025-07-01 17:52:32.507,1751372552507,-7564,-2784,-767,2136,-56,-374
65,2025-07-01 17:52:33.195,2025-07-01 17:52:32.941416,9.23682975769043,-2.717418909072876,1.05105459690094,-0.827111542224884,0.05619960278272629,0.0012217304902151227,2025-07-01 17:52:32.971,1751372552971,-7193,-4358,426,701,-222,-1003
66,2025-07-01 17:52:33.295,2025-07-01 17:52:33.033707,9.210494041442871,-3.5673606395721436,0.8786720037460327,-0.6548475623130798,-0.039095375686883926,-0.06841690838336945,2025-07-01 17:52:33.059,1751372553059,-6853,-4268,453,299,-314,-854
67,2025-07-01 17:52:33.402,2025-07-01 17:52:33.121404,9.308655738830566,-3.555389642715454,0.8906430602073669,0.2125810980796814,-0.11484266817569733,-0.14294247329235077,2025-07-01 17:52:33.127,1751372553127,-7173,-4300,449,107,39,-390
68,2025-07-01 17:52:33.502,2025-07-01 17:52:33.229189,9.569623947143555,-3.4165258407592773,0.8475474119186401,0.17592918872833252,-0.06108652427792549,0.0806342139840126,2025-07-01 17:52:33.238,1751372553238,-7051,-3970,560,-990,539,751
69,2025-07-01 17:52:33.617,2025-07-01 17:52:33.327375,9.260771751403809,-4.857835292816162,0.8451532125473022,-1.930334210395813,0.7257078886032104,1.207069754600525,2025-07-01 17:52:33.320,1751372553320,-7106,-3861,160,-1735,703,1489
70,2025-07-01 17:52:33.715,2025-07-01 17:52:33.434632,8.547300338745117,-5.827486991882324,1.2880805730819702,-0.8087855577468872,0.6572909951210022,1.4758504629135132,2025-07-01 17:52:33.406,1751372553406,-7095,-3574,133,-2305,1059,2084
71,2025-07-01 17:52:34.392,2025-07-01 17:52:33.938709,5.705382823944092,-7.603984832763672,2.911349296569824,-0.8026769161224365,0.08429940044879913,-0.44837507605552673,2025-07-01 17:52:33.979,1751372553979,-7727,-2598,-1888,-437,-545,-143
72,2025-07-01 17:52:34.498,2025-07-01 17:52:34.322386,5.197812080383301,-8.777143478393555,1.8914192914962769,-0.5143485069274902,0.11484266817569733,-0.00366519158706069,2025-07-01 17:52:34.296,1751372554296,-7571,-1994,-1430,-362,-317,-83
73,2025-07-01 17:52:34.684,2025-07-01 17:52:34.440410,4.93923807144165,-8.063671112060547,1.5705963373184204,0.4141666293144226,-0.00733038317412138,-0.08185594528913498,2025-07-01 17:52:34.478,1751372554478,-7950,-2261,-1592,346,-482,59
74,2025-07-01 17:52:34.991,2025-07-01 17:52:34.742384,5.75326681137085,-8.245630264282227,2.2601263523101807,0.16859880089759827,-0.2528982162475586,0.2015855312347412,2025-07-01 17:52:34.760,1751372554760,-7957,-2663,-997,279,-540,-568
75,2025-07-01 17:52:35.211,2025-07-01 17:52:34.939377,4.7405195236206055,-9.402029991149902,2.121262788772583,0.3628539443016052,-0.42760565876960754,0.8833111524581909,2025-07-01 17:52:34.941,1751372554941,-7639,-2677,-1081,430,-338,-183
76,2025-07-01 17:52:35.289,2025-07-01 17:52:35.043062,3.4380736351013184,-10.376470565795898,2.894589900970459,0.8148942589759827,-0.4080579876899719,1.1643091440200806,2025-07-01 17:52:35.023,1751372555023,-7607,-2534,-746,408,61,-516
77,2025-07-01 17:52:35.402,2025-07-01 17:52:35.145584,2.3032219409942627,-10.47702693939209,3.2585084438323975,0.36651915311813354,-0.4740314185619354,1.4196507930755615,2025-07-01 17:52:35.138,1751372555138,-7943,-2913,-698,500,10,-804
78,2025-07-01 17:52:35.502,2025-07-01 17:52:35.245806,0.5817909836769104,-10.204087257385254,3.6942532062530518,-0.16249015927314758,-0.5424483418464661,1.5454890727996826,2025-07-01 17:52:35.218,1751372555218,-7555,-3109,-807,1094,94,-475
