id,ActualTime,WatchTimeStamp,Ax watch,Ay watch,Az watch,Gx watch,Gy watch,Gz watch,Esense TimeStamp,Time in Epochs (ignore),Ax esense,Ay esense,Az esense,Gx esense,Gy esense,Gz esense
1,2025-07-01 17:35:19.859,2025-07-01 17:35:19.529962,-1.6496049165725708,-4.778826713562012,5.51624059677124,1.1594222784042358,0.9724974632263184,0.8906415104866028,2025-07-01 17:35:19.511,1751371519511,-8085,-1857,692,286,-217,-878
2,2025-07-01 17:35:19.960,2025-07-01 17:35:19.629353,-0.8451532125473022,-6.4595561027526855,5.762843608856201,0.37751471996307373,0.3335324227809906,0.06108652427792549,2025-07-01 17:35:19.659,1751371519659,-8168,-1501,796,333,-165,-753
3,2025-07-01 17:35:20.166,2025-07-01 17:35:19.829314,-4.376600742340088,-5.317522048950195,8.018181800842285,1.0421360731124878,1.55892813205719,0.8588765263557434,2025-07-01 17:35:19.841,1751371519841,-8051,-2709,1518,-285,101,-805
4,2025-07-01 17:35:20.260,2025-07-01 17:35:19.929349,-5.638344764709473,-4.771644115447998,6.691793918609619,1.3976596593856812,1.205847978591919,0.5461135506629944,2025-07-01 17:35:19.935,1751371519935,-7839,-2828,1831,-107,-35,3
5,2025-07-01 17:35:20.359,2025-07-01 17:35:20.031662,-6.066906929016113,-4.5609540939331055,6.301538944244385,1.3573426008224487,0.598647952079773,0.3628539443016052,2025-07-01 17:35:20.043,1751371520043,-7939,-2887,1847,-83,223,-187
6,2025-07-01 17:35:20.459,2025-07-01 17:35:20.132619,-7.316680431365967,-2.8131868839263916,7.690176010131836,0.8246681094169617,0.294437050819397,-0.021991148591041565,2025-07-01 17:35:20.118,1751371520118,-7997,-2718,1530,270,175,-429
7,2025-07-01 17:35:20.672,2025-07-01 17:35:20.336631,-5.039794445037842,-1.8602946996688843,5.085284233093262,1.547932505607605,-1.009149432182312,-0.9040805697441101,2025-07-01 17:35:20.320,1751371520320,-7745,-3396,1440,622,574,-1056
8,2025-07-01 17:35:20.790,2025-07-01 17:35:20.430376,-2.011129379272461,-2.7533318996429443,6.481103897094727,0.34574973583221436,-1.5564846992492676,-0.7574729323387146,2025-07-01 17:35:20.409,1751371520409,-7577,-3423,1647,777,534,-1083
9,2025-07-01 17:35:20.974,2025-07-01 17:35:20.637686,-2.5330653190612793,-0.9409212470054626,8.291120529174805,-0.5485569834709167,-0.7330383062362671,0.02687807008624077,2025-07-01 17:35:20.653,1751371520653,-7315,-3769,1616,62,242,-1325
10,2025-07-01 17:35:21.063,2025-07-01 17:35:20.730602,-2.008735179901123,0.7781155705451965,9.890447616577148,0.5180137157440186,-0.1514945775270462,-0.02932153269648552,2025-07-01 17:35:20.749,1751371520749,-7411,-3752,1391,305,466,-888
11,2025-07-01 17:35:21.198,2025-07-01 17:35:20.830084,-2.2912509441375732,0.19393034279346466,9.787496566772461,-0.6695083379745483,-0.10995574295520782,0.14294247329235077,2025-07-01 17:35:20.839,1751371520839,-7531,-3803,1354,144,169,-546
12,2025-07-01 17:35:21.364,2025-07-01 17:35:21.029451,-1.5298948287963867,-2.3726539611816406,10.527304649353027,-0.5253441333770752,-0.3188716471195221,0.04642575979232788,2025-07-01 17:35:21.010,1751371521010,-7303,-3805,1011,51,202,-375
13,2025-07-01 17:35:21.462,2025-07-01 17:35:21.138784,-0.9193734526634216,-2.760514497756958,10.919954299926758,-0.0708603709936142,0.3640756905078888,0.5742133259773254,2025-07-01 17:35:21.120,1751371521120,-7467,-3822,969,78,366,-159
14,2025-07-01 17:35:21.564,2025-07-01 17:35:21.231262,-2.8155810832977295,-1.5729905366897583,11.106701850891113,0.3494149148464203,1.1081095933914185,0.9896016716957092,2025-07-01 17:35:21.203,1751371521203,-7115,-4092,1325,12,-55,-514
15,2025-07-01 17:35:21.763,2025-07-01 17:35:21.431711,-5.47075080871582,1.1085153818130493,6.050147533416748,-0.9578366875648499,0.5925393104553223,0.7159340381622314,2025-07-01 17:35:21.391,1751371521391,-7103,-4248,987,-342,191,-596
16,2025-07-01 17:35:22.062,2025-07-01 17:35:21.637225,-4.441244125366211,-1.745373010635376,8.04930591583252,-0.9517280459403992,0.05619960278272629,1.076344609260559,2025-07-01 17:35:21.636,1751371521636,-7166,-3984,1029,-162,244,707
17,2025-07-01 17:35:22.159,2025-07-01 17:35:21.846108,-5.298368453979492,-0.7781155705451965,9.160215377807617,-0.6120869517326355,-0.7379252314567566,0.7281513810157776,2025-07-01 17:35:21.844,1751371521844,-7524,-4064,783,-769,-378,280
18,2025-07-01 17:35:22.260,2025-07-01 17:35:21.929247,-4.261679172515869,-2.6408045291900635,7.110779285430908,-0.5852088928222656,-0.1270599663257599,0.16737708449363708,2025-07-01 17:35:21.917,1751371521917,-7312,-4104,464,-206,-259,512
19,2025-07-01 17:35:22.367,2025-07-01 17:35:22.039215,-3.3470940589904785,-1.6615760326385498,9.59835433959961,0.08552113175392151,-0.5583308339118958,0.37629300355911255,2025-07-01 17:35:22.003,1751371522003,-7745,-3723,459,-69,108,457
20,2025-07-01 17:35:22.461,2025-07-01 17:35:22.146224,-4.003105163574219,-0.09576806426048279,9.555258750915527,-0.1417207419872284,-0.3127630054950714,0.1918116807937622,2025-07-01 17:35:22.111,1751371522111,-7393,-3581,490,-273,-470,548
